2011eb43-3995-4654-929d-7e18c434db17,,screen_template_2011eb43-3995-4654-929d-7e18c434db17_contingency_property_investigation_fully_waived.json,TH,"REMOVED:
I don't think we need this screen. I added the component child ""contingency_property_investigation_fully_waived"" to screen_contingency_property_investigation_parts_waived

added scope ""contingency_property_investigation_no""

",check code,,"""scope"": {""contingency_property_investigation_no"": true}",Competitive Edge,Contingencies,screen_contingency_property_investigation_fully_waived,Do you want to waive ALL parts of the Property Investigation contingency?,"If you don't waive all parts, you will be able to choose which ones to waive.",Waive Investigation,"contingency_property_investigation_fully_waived, contingency_property_investigation_fully_waived_no ",selection,"Yes, No",selection,No,"Yes, No / No","No / Yes, No","IF contingency_property_investigation_fully_waived IS TRUE, THEN NEXT IS screen_contingency_insurance ",,,,,,,customer selection,,,N/A,"IF contingency_property_investigation_fully_waived IS TRUE, THEN {{contingency_property_investigation_fully_waived}} IS ""X"" on checkbox CR-B box 2C(1)",,,
e7826142-b81a-4cce-aaed-6a972da9b534,69cd34fc-8172-49ed-b9ea-227e02450d33,screen_template_e7826142-b81a-4cce-aaed-6a972da9b534_contingency_property_investigation_parts_waived.json,TH,"added scope ""contingency_property_investigation_no""

added component child ""contingency_property_investigation_fully_waived""

added global variable ""contingency_property_investigation_exceptions_waived""","check code, need GUIDs",contingency_property_investigation_exceptions_waived,"""scope"": {""contingency_property_investigation_no"": true}",Competitive Edge,Contingencies,screen_contingency_property_investigation_parts_waived,What parts of the property investigation contingency would you like to waive?,Be sure that you understand all potential issues involved in waiving investigation contingencies.,Investigation,"contingency_property_investigation_fully_waived, contingency_property_investigation_physical_waived, contingency_property_investigation_nonphysical_waived, contingency_property_investigation_exceptions_waived",selection,"Waive all parts of the property investigation, Waive only the physical parts of the property investigation, Waive only the non-physical parts of the property investigation, Waive all parts but ones that I exclude",selection,Waive only the physical parts of the property investigation,NA,NA,"IF contingency_property_investigation_exceptions_waived IS TRUE, THEN NEXT IS screen_contingency_property_investigation_exceptions_waived_text","IF contingency_property_investigation_exceptions_waived IS FALSE, THEN NEXT IS screen_contingency_insurance",,,,,,customer selection,,,N/A,"IF contingency_property_investigation_physical_waived IS TRUE, THEN {{contingency_property_investigation_physical_waived}} IS ""X"" on checkboxCR-B box 2C(2).

IF contingency_property_investigation_nonphysical_waived IS TRUE, THEN {{contingency_property_investigation_nonphysical_waived}} IS ""X"" on checkbox CR-B box 2C(3).

IF contingency_property_investigation_exceptions_waived IS TRUE, THEN {{contingency_property_investigation_exceptions_waived}} IS ""X"" on checkbox CR-B box 2C(4).",,,
3c6aa897-adb4-43b9-942c-e1e07ac3f387,e59e67a0-708b-4e2f-acc5-ed325315632f,screen_template_3c6aa897-adb4-43b9-942c-e1e07ac3f387_contingency_property_investigation_exceptions_waived_text.json),TH,"changed json filename to add ""..text"" to end

added scope ""contingency_property_investigation_exceptions_waived""",check code,null,"""scope"": {""contingency_property_investigation_exceptions_waived"": true}",Competitive Edge,Contingencies,screen_contingency_property_investigation_exceptions_waived_text,What property investigation contingencies will be waived?,Please list the items you'd like to waive.,Investigation Exceptions,contingency_property_investigation_exceptions_waived_text,text box,,text,null,All / Null,Null / All,,,,,,,,customer input,would be good to let user add multiple items,,N/A,"{{contingency_property_investigation_exceptions_waived_text}} on CR-B box 2C(4) ""Other"" ",,,
4b9c630c-696e-47f3-937d-51af85fe8c2b,3f734614-6615-4230-b1ed-15f16227ac36,screen_template_4b9c630c-696e-47f3-937d-51af85fe8c2b_contingency_insurance.json,TH,updated global variable block for contingency_insurance because it was using global.contingency_insurance,check code,"contingency_insurance, contingency_insurance_no","""scope"": {""contingency_all_waived_no"": true}",Competitive Edge,Contingencies,screen_contingency_insurance,Will your purchase be contingent upon securing an insurance policy for the property?,You'll want to make sure that affordable insurance is available for the property.,Insurance,"contingency_insurance, contingency_insurance_no",selection,"Yes, No",selection,Yes,"Yes, No / Yes","Yes / Yes, No",,"IF contingency_insurance IS TRUE, THEN global variable ASK screen_contingency_insurance_days",,,,,,customer selection,"if false, fill out and attach CR-B","IF contingency_insurance_no IS  TRUE, THEN {{contingency_insurance_no}} IS ""X""",check box,"IF contingency_insurance_no IS TRUE, THEN {{contingency_insurance_no}} IS ""X"" on checkbox CR-B box 2D",Insurance Contingency,What is the Insurance Contingency? When would a buyer consider waiving this contingency? Does waiving the contingency make your offer more appealing to the seller? What does the buyer need to be aware of or cautious of?,
c72c84cd-90f4-4c62-a44b-54ad3ddb872e,e28c6876-06bc-4334-af5a-c66d4383d86b,screen_template_c72c84cd-90f4-4c62-a44b-54ad3ddb872e_contingency_reports_review.json,TH,"added scope ""contingency_all_waived_no""

changed component  from ""contingency_reports_review_yes"" to ""contingency_reports_review"" 

added global variables contingency_reports_review, contingency_reports_review_no",check code,"contingency_reports_review, contingency_reports_review_no","""scope"": {""contingency_all_waived_no"": true}",Competitive Edge,Contingencies,screen_contingency_reports_review,Will your purchase be contingent upon your review of seller disclosures and information?,A broad range of documents may exist based on the type of property or unique circumstances.,Information Review,"contingency_reports_review, contingency_reports_review_no",selection,"Yes, No",selection,Yes,"Yes, No / Yes","Yes / Yes, No","IF contingency_reports_review IS TRUE, THEN NEXT IS screen_contingency_title_report","IF contingency_reports_review IS TRUE, THEN global variable ASK screen_contingency_reports_review_days",,,,,,customer selection,"Includes TOPA, information on any leased or liened items and systems, CAR forms RR, RRRR, ADM, AEA, State and Regional disclosure statements including TDS, NHD, SPQ, ESD, FHDS, AVID, ESD, LPD, AS, QS, HOA-IR, HOA-RS, CI Disclosures, HOA BoD minutes, SOLAR, WBSA. any Known Material Facts and Defects affecting the property, ARC, Preliminary Title Report (if provided by Seller), all matters affecting title if known by seller, proof of authorization of any Legally Authorized Signer by seller, if applicable.","IF contingency_reports_review_no IS TRUE, THEN {{contingency_reports_review_no}} IS ""X""",check box,NA,Review of Seller Documents Contingency,What is the Review of Seller Documents Contingency? What documents are included in this review? When would a buyer consider waiving this contingency? Does waiving the contingency make your offer more appealing to the seller? What does the buyer need to be aware of or cautious of?,
faa9cf32-e1d3-4c18-8486-19df87bb1615,294dceaa-ac7d-4f6f-9c9f-b67f41c451a8,screen_template_faa9cf32-e1d3-4c18-8486-19df87bb1615_contingency_reports_review_waived.json,TH,"added scope ""contingency_reports_review_no""

added global variable ""contingency_reports_review_exceptions_other""",check code,contingency_reports_review_exceptions_other,"""scope"": {""contingency_reports_review_no"": true}",Competitive Edge,Contingencies,screen_contingency_reports_review_waived,What document reviews would you like to waive?,You can waive all documents or just certain ones.,Documents Waived,"contingency_reports_review_all_waived, contingency_reports_review_exceptions_govt, contingency_reports_review_exceptions_state, contingency_reports_review_exceptions_other  ",selection,"Waive ALL document reviews, Waive ALL EXCEPT  Government Reports, Waive ALL EXCEPT Statutory and Other Disclosures, Waive ALL EXCEPT Other Reports",selection,Waive all document reviews,All / All,All / All,"IF contingency_reports_review_all_waived OR  contingency_reports_review_exceptions_govt OR contingency_reports_review_exceptions_state IS TRUE, THEN NEXT IS screen_contingency_title_report",,,,,,,customer selection,"Should this be a multi-select so that users can choose not to waive 1, 2, or 3 types of the report review contingency?",,NA,"IF contingency_reports_review_all_waived IS TRUE, THEN {{contingency_reports_review_all_waived}} IS ""X"" on checkbox CR-B box 2E(1)

IF contingency_reports_review_exceptions_govt IS TRUE, THEN {{contingency_reports_review_exceptions_waived}} IS ""X"" on checkbox CR-B box 2E(2) AND {{contingency_reports_review_exceptions_govt}} IS ""X"" on checkbox CR-B box 2E(2) ""Government Reports"" 

IF contingency_reports_review_exceptions_state IS TRUE, THEN {{contingency_reports_review_exceptions_waived}} IS ""X"" on checkbox CR-B box 2E(2) AND {{contingency_reports_review_exceptions_state}} IS ""X"" on checkbox CR-B box 2E(2) ""Statutory and Other Disclosures""

IF contingency_reports_review_exceptions_other IS TRUE, THEN {{contingency_reports_review_exceptions_waived}} IS ""X"" on checkbox CR-B box 2E(2) AND {{contingency_reports_review_exceptions_other}} IS ""X"" on checkbox CR-B box 2E(2) ""Other""

",,,
00f32819-862f-4b69-b618-1b6451578955,2e4da81e-f7b8-44c5-ad66-60395e6ad7c1,screen_template_00f32819-862f-4b69-b618-1b6451578955_contingency_reports_review_exceptions_waived.json,TH - 1/10/25,"added scope ""contingency_reports_review_exceptions_other""

changed component to ""contingency_reports_review_exceptions_other_text""",check code,null,"""scope"": {""contingency_reports_review_exceptions_other"": true}",Competitive Edge,Contingencies,screen_contingency_reports_review_exceptions_waived,Name and/or describe the documents that you do NOT want to waive.,These are documents for which you will NOT waive the review contingency.,Document Exceptions,contingency_reports_review_exceptions_other_text,text box,,multi-list,null,All,All,,,,,,,,customer multi-select,,,N/A,"{{contingency_reports_review_exceptions_other_text}} on CR-B 2E(2) ""Other"" text box",,,
2db30aff-617f-4d78-a1b3-743251f3e579,8cb44a83-0f1a-45fb-a0a1-7c12a910fc78,screen_template_2db30aff-617f-4d78-a1b3-743251f3e579_contingency_title_report.json,TH - 1/11/25,"added scope ""contingency_all_waived_no""

changed component  from ""contingency_title_report_yes"" to ""contingency_title_report"" 

added global variables contingency_title_report, contingency_title_report_no","check code, add GUIDs","contingency_title_report, contingency_title_report_no","""scope"": {""contingency_all_waived_no"": true}",Competitive Edge,Contingencies,screen_contingency_title_report,Is your purchase contingent upon reviewing the preliminary title report?,The preliminary title report is delivered after Acceptance.,Title Report,"contingency_title_report, contingency_title_report_no",selection,"Yes, No",Boolean,Yes,"Yes, No / Yes","Yes / Yes, No",,"IF contingency_title_report IS TRUE, THEN global variable ASK screen_contingency_title_report_days.",,,,,,customer selection,"3Q(8) determines who will pay for the report. If buyer is paying, then buyer is responsible for procuring the preliminary title report from the Escrow or Title company.","IF contingency_title_report_no IS TRUE, THEN {{contingency_title_report_no}} IS ""X""",check box,"IF contingency_title_report_no IS TRUE, THEN {{contingency_title_report_no}} IS ""X"" on check box CR-B 2F",Preliminary Title Report Contingency,What is a Preliminary Title report? What is the Preliminary Title Report Contingency? When would a buyer consider waiving this contingency? Does waiving the contingency make your offer more appealing to the seller? What does the buyer need to be aware of or cautious of?,
664888bf-015d-4f93-a6a1-c00015fe38fe,520ddc06-4559-4748-902a-5dd26c17d91d,screen_template_664888bf-015d-4f93-a6a1-c00015fe38fe_contingency_common_interest_disclosures.json,TH,"added scope ""scope"": {""contingency_all_waived_no"": true}

changed contingency_common_interest_disclosures_yes to contingency_common_interest_disclosures

added global variables contingency_common_interest_disclosures, contingency_common_interest_disclosures_no","check code, add GUIDs","contingency_common_interest_disclosures, contingency_common_interest_disclosures_no","""scope"": {""contingency_all_waived_no"": true}",Competitive Edge,Contingencies,screen_contingency_common_interest_disclosures,Will your purchase be contingent upon review and approval of Common Interest Disclosures?,These will only apply if the property has an HOA or is part of a common interest development.,Common Interest,"contingency_common_interest_disclosures, contingency_common_interest_disclosures_no",selection,"Yes, No",Boolean,Yes,"Yes, No / Yes","Yes / Yes, No",,"IF contingency_common_interest_disclosures IS TRUE, THEN global variable ASK screen_contingency_common_interest_disclosures_days",,,,,,customer selection,"If property is not a condo or townhome but is part of a common insterest developmet, ask this question.","IF contingency_common_interest_disclosures_no IS TRUE, THEN IS ""X""",checkbox,"IF contingency_common_interest_disclosures_no IS TRUE, THEN {{IF contingency_common_interest_disclosures_no}} IS ""X"" on check box CR-B 2G",Common Interest Disclosures Contingency,"What is the Common Interest Disclosures Contingency? What types of Common Interest Developments does this apply to (condos, townhomes, neighborhoods)? What kind of documents does it include (HOA?) When would a buyer consider waiving this contingency? Does waiving the contingency make your offer more appealing to the seller? What does the buyer need to be aware of or cautious of?",
30a35c9c-6637-413c-b6f7-817e27741798,0136845d-dc28-4ff0-b071-99187b3a2cca,screen_template_30a35c9c-6637-413c-b6f7-817e27741798_contingency_leased_liened_items.json,TH,"added ""scope"": {""contingency_all_waived_no"": true}

added global variables contingency_leased_liened_items, contingency_leased_liened_items_no","check code, add GUIDs","contingency_leased_liened_items, contingency_leased_liened_items_no","""scope"": {""contingency_all_waived_no"": true}",Competitive Edge,Contingencies,screen_contingency_leased_liened_items,Is your purchase contingent upon review and approval of leased or liened items?,These may include things like leased solar panels or any liens against items included in the sale.,Leased Items,"contingency_leased_liened_items, contingency_leased_liened_items_no",selection,"Yes, No",Boolean,Yes,"Yes, No / Yes","Yes / Yes, No",,"IF contingency_leased_leaned_items IS TRUE, THEN global variable ASK screen_contingency_lease_liened_items_days",,,,,,customer selection,,"IF contingency_leased_liened_items_no IS TRUE, THEN {{contingency_leased_liened_items_no}} IS ""X""",checkbox,"IF contingency_leased_liened_items_no IS TRUE, THEN {{contingency_leased_liened_items_no}} IS ""X"" on check box CR-B 2H",Review of Leased or Liened Items Contingency,"Review of Leased or Liened Items Contingency? What types of items would typically be leased or have liens against them (E.g., solar panels, propane tanks)? When would a buyer consider waiving this contingency? Does waiving the contingency make your offer more appealing to the seller? What does the buyer need to be aware of or cautious of?",
b2b95d8e-09f3-41d6-b8df-3d58415c7c0f,533e6f4b-4a46-4bdc-b7c4-fb55e947f81a,screen_template_b2b95d8e-09f3-41d6-b8df-3d58415c7c0f_contingency_other_waived.json,TH,"added ""scope"": {""contingency_all_waived_no"": true}",check code,null,"""scope"": {""contingency_all_waived_no"": true}",Competitive Edge,Contingencies,screen_contingency_other_waived,Are there are any other contingencies not already covered that you'd like to waive?,Please name and/or describe them.,Waived Items,other_contingency_waived,multi-list,,text,null,Any / Any,Any / Any,,uer should be able to add multiple items,,,,,,text boxes,,Need to concatenate contents of list into other_contingency_waived_text,N/A,{{other_contingency_waived_text}} on BCR Form,,,
cccba4c9-3d22-4162-b2eb-553643894a58,18b27a2d-a3fc-4c6d-a704-89b34afe4031,screen_template_cccba4c9-3d22-4162-b2eb-553643894a58_hazard_zone_report_payer.json,TH,"replaced all code with Arturo example, included payer_split code",check code,null,"""scope"": {}",Competitive Edge,Costs,screen_hazard_zone_report_payer,Who will pay for the Natural Hazard Zone Disclosure Report?,"If you choose Both, you will need to specify how the cost is split.",Hazard Report,"hazard_zone_report_payer_seller, hazard_zone_report_payer_buyer, hazard_zone_report_payer_both",selection,"Seller, Buyer, Both",Boolean,Seller,Any / Seller,Seller / Any,,"IF hazard_zone_report_payer_both IS FALSE, THEN NEXT screen_environmental_report",,,,,,customer selection,"if both, cost to be split equally unless otherwise specified in text",,text box,NA,Natural Hazard Zone Disclosure Report,What is the Natural Hazard Zone Disclosure Report and why does the buyer need to review this? Who typically pays for this (seller?),
69b08ee9-84fd-49c8-9c92-2d16ed6d27d3,,screen_template_69b08ee9-84fd-49c8-9c92-2d16ed6d27d3_hazard_zone_report_payer_split.json,TH,REMOVED: ADDED COMPONENT TO screen_hazard_zone_report_payer,,,,Competitive Edge,Costs,screen_hazard_zone_report_payer_split,How would you like to split the cost of the Hazard Report?,Please describe how you would like the cost split.,Payers,hazard_zone_report_payer_split,text box,,text,50/50,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
15637276-966e-45e2-8d07-c5efc7fa48d2,72ba846c-8f10-46eb-ac51-057806947c79,screen_template_15637276-966e-45e2-8d07-c5efc7fa48d2_environmental_report.json,TH,None,,null,"""scope"": {}",Competitive Edge,Costs,screen_environmental_report,Would you like an Environmental Report to be included in the Hazard Report?,Such a report may or may not exist.,Environmental Report,"environmental_report, environmental_report_no",selection,"Yes, No",Boolean,Yes,Any / Yes,Yes / Any,,,,,,,,customer selection,,,check box,NA,Environmental Report,What is the Environmental Report and why does the buyer need to review this (if applicable to the property). Who typically pays for this?,
98bfed95-7c03-4961-926c-3f63db8a517d,0220f61f-6160-44c7-a46a-fabf627a1d3b,screen_template_98bfed95-7c03-4961-926c-3f63db8a517d_other_report.json,TH,"changed component other_report_yes to other_report

added global variables other_report, other_report_no","check code, add GUIDs","other_report, other_report_no","""scope"": {}",Competitive Edge,Costs,screen_other_report,Would you like to include any other reports as part of the Hazard Report?,You'll need to describe these reports for the seller.,Other Report,"other_report, other_report_no",selection,"Yes, No",Boolean,No,Any / Any,Any / Any,"IF other_report_no IS TRUE, THEN NEXT screen_hazard_zone_report_provider",,,,,,,customer selection,,,checkbox,NA,,,
c777d6c3-e165-4768-baa4-733868124ee3,4558b271-5f1f-43d3-9f5d-a7b2d4e65e18,screen_template_c777d6c3-e165-4768-baa4-733868124ee3_other_report_text.json,TH,"added ""scope"": {""other_report"": true}",check code,null,"""scope"": {""other_report"": true}",Competitive Edge,Costs,screen_other_report_text,Please name or describe the other report you'd like to include with the Hazard Report.,Give enough detail for the seller to fully understand.,Other Report Name,other_report_text,text box,,text,null,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
7b35aa04-4018-42f8-8053-abcd62fca45b,86ac360b-241b-4b7b-ba28-91364757df64,screen_template_7b35aa04-4018-42f8-8053-abcd62fca45b_hazard_zone_report_provider.json,TH,,,null,"""scope"": {}",Competitive Edge,Costs,screen_hazard_zone_report_provider,What company will provide the Natural Hazard Zone Disclosure Report(s)?,"If you don't know, leave it blank for the seller to fill in.",Report Provider,hazard_zone_report_provider,text box,,text,null,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
d8b4be9f-b382-4ffa-98d5-cf53e326a125,ea5b7507-8809-4d6d-832d-1c864032cf1a,screen_template_d8b4be9f-b382-4ffa-98d5-cf53e326a125_wildfire_disclosure_report_payer.json,TH,"replaced all code with Arturo example, included payer_split code",check code,null,"""scope"": {}",Competitive Edge,Costs,screen_wildfire_disclosure_report_payer,Who will pay for the Optional Wildfire Disclosure Report?,"If you choose Both, you will need to specify how the cost is split.",Wildfire Report,"wildfire_disclosure_report_payer_seller, wildfire_disclosure_report_payer_buyer, wildfire_disclosure_report_payer_both",selection,"Seller, Buyer, Both",boolean,Seller,Any / Any,Any / Any,"IF isclosure_report_payer_both IS FALSE, THEN NEXT screen_wildfire_disclosure_report_provider",,,,,,,customer selection,,,check box,NA,Wildfire Disclosure Report,What is the Wildfire Disclosure Report and why does the buyer need to review this (if applicable to the geographical area). Who typically pays for this?,
ff008581-e2f3-44eb-b492-7044c8f7957c,,screen_template_ff008581-e2f3-44eb-b492-7044c8f7957c_wildfire_disclosure_report_payer_split.json,TH,REMOVED: ADDED COMPONENT TO screen_wildfire_disclosure_report_payer,,,,Competitive Edge,Costs,screen_wildfire_disclosure_report_payer_split,How would you like to split the cost of the Wildfire Report?,Please describe how you would like the cost split.,Payer Split,wildfire_disclosure_report_payer_split,text box,,text,50/50,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
c7ef32c2-3b14-4d25-a439-4f8e4017483c,89794081-5b09-4e7d-9c3a-0bbb127607f2,screen_template_c7ef32c2-3b14-4d25-a439-4f8e4017483c_wildfire_disclosure_report_provider.json,TH,,,null,"""scope"": {}",Competitive Edge,Costs,screen_wildfire_disclosure_report_provider,What company will provide the optional Wildfire Disclosure Report?,"If you don't know, leave it blank for the seller to fill in.",Report Provider,wildfire_disclosure_report_provider,text box,,text,null,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
14b29911-9374-45f1-b3f3-987e48412c37,3ae970d8-1eb0-4ad4-85da-fcb06715129f,screen_template_14b29911-9374-45f1-b3f3-987e48412c37_additional_report.json,TH,,,null,"""scope"": {}",Competitive Edge,Costs,screen_additional_report,Is there any other report you'd like to include?,Please name or describe enough for the seller to understand.,Other Report,additional_report,text box,,,null,,,,,,,,,,customer input,"UI should allow user to add multiple report items: name/description, payer (seller, buyer, both), and if ""both"", text box",,text box,NA,,,
a2cefc48-94ae-456e-8186-32570c4545b1,2417bf0d-001f-4b72-99eb-774c6483135e,screen_template_a2cefc48-94ae-456e-8186-32570c4545b1_additional_report_payer.json,TH,"replaced all code with Arturo example, included payer_split code",check code,null,"""scope"": {}",Competitive Edge,Costs,screen_additional_report_payer,Who will pay for the additional report?,"If you choose Both, you will need to specify how the cost is split.",Report Payer,"additional_report_payer_seller, additional_report_payer_buyer, additional_report_payer_both",selection,"Seller, Buyer, Both",boolean,Seller,Any / Any,Any / Any,"IF additional_report_payer_both IS FALSE, THEN NEXT screen_smoke_alarms_payer",,,,,,,customer selection,,,text box,NA,,,
fba17680-1d3a-4c03-8b17-362857fc695d,,screen_template_fba17680-1d3a-4c03-8b17-362857fc695d_additional_report_payer_split.json,TH,REMOVED: ADDED COMPONENT TO screen_additional_report_payer,,,,Competitive Edge,Costs,screen_additional_report_payer_split,How would you like to split the cost of the Additonal Report?,Please describe how you would like the cost split.,Payer Split,additional_report_payer_split,text box,,text,50/50,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
88e0b2d8-9146-4dec-b88e-97cd6d74371b,eab84321-a816-4cab-8d4c-755e6f2cc47b,screen_template_88e0b2d8-9146-4dec-b88e-97cd6d74371b_smoke_alarms_payer.json,TH,"replaced all code with Arturo example, included payer_split code",check code,null,"""scope"": {}",Competitive Edge,Costs,screen_smoke_alarms_payer,Who will pay for the cost of installed safety devices?,"this includes smoke alarms, CO detectors, and water heater bracing",Safety Payer,"smoke_alarms_payer_seller, smoke_alarms_payer_buyer, smoke_alarms_payer_both",selection,"Seller, Buyer, Both",boolean,Seller,Any / Any,Any / Any,"IF smoke_alarms_payer_both IS FALSE, THEN NEXT screen_required_pos_inspections_payer",,,,,,,customer selection,,,text box,NA,Safety Alarms and Devices,"What safety devices are required for a property (smoke alarms, CO detectors, hot water heater bracing) and who should pay for these items?",
f78516d4-1a8f-4f3e-b2d6-3221f7354ba6,,screen_template_f78516d4-1a8f-4f3e-b2d6-3221f7354ba6_smoke_alarm_payer_split.json,TH,REMOVED: ADDED COMPONENT TO screen_smoke_alarms_payer,,,,Competitive Edge,Costs,screen_smoke_alarm_payer_split,How would you like to split the cost of the installed safety devices?,Please describe how you would like the cost split.,Payer Split,smoke_alarms_payer_split,text box,,,50/50,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
3155510c-7c62-4a51-9d08-027da934c5ed,8548d5cd-64cc-44e2-b29e-346ce2092d45,screen_template_3155510c-7c62-4a51-9d08-027da934c5ed_required_pos_inspections_payer.json,TH,"replaced all code with Arturo example, included payer_split code",check code,null,"""scope"": {}",Competitive Edge,Costs,screen_required_pos_inspections_payer,Who will pay for the cost of government required inpections and reports? ,These may identify items that must be repaired before or after Close of Escrow.,Reports Payer,"required_pos_inspections_payer_seller, required_pos_inspections_payer_buyer, required_pos_inspections_payer_both",selection,"Seller, Buyer, Both",boolean,Seller,Any / Any,Any / Any,"IF required_pos_inspections_payer_both IS FALSE, THEN NEXT screen_required_pos_repairs_payer",,,,,,,customer selection,,,text box,NA,Government-reguired Point of Sale Inspections and Reports,What are Government-reguired Point of Sale Inspections and Reports?  When would these be required? Who typically pays for these?,
5e176ce9-35ed-4134-a53b-cd2fe1bf687a,,screen_template_5e176ce9-35ed-4134-a53b-cd2fe1bf687a_required_pos_inspections_payer_split.json,TH,REMOVED: ADDED COMPONENT TO screen_required_pos_inspections_payer,,,,Competitive Edge,Costs,screen_required_pos_inspections_payer_split,How would you like to split the cost of the government inspections and reports?,Please describe how you would like the cost split.,Payer Split,required_pos_inspections_payer_split,text box,,,50/50,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,Government-reguired Point of Sale corrective/remedial actions,What types of issues may be identified through any Government Required Point of Sale Inspections and Reports that may need to be corrected or remediated? Who typically pays for these corrections or remediations?,
bc2b13e3-eca6-47d3-8f78-604c0ff0cd45,f0a916f9-ad38-4eaa-85d3-814c4b75aa21,screen_template_bc2b13e3-eca6-47d3-8f78-604c0ff0cd45_required_pos_repairs_payer.json,TH,"replaced all code with Arturo example, included payer_split code",check code,null,"""scope"": {}",Competitive Edge,Costs,screen_required_pos_repairs_payer,Who will pay for any repairs resulting from the government required reports?,These are for items that the government required inspections and/or reports identify.,Repairs Payer,"required_pos_repairs_payer_seller, required_pos_repairs_payer_buyer, required_pos_repairs_payer_both",selection,"Seller, Buyer, Both",boolean,Seller,Any / Any,Any / Any,"IF required_pos_repairs_payer_both IS FALSE, THEN NEXT screen_escrow_fee_payer",,,,,,,customer selection,,,text box,NA,,,
8841cb32-675c-46f0-b111-59259fcd7eb6,,screen_template_8841cb32-675c-46f0-b111-59259fcd7eb6_required_pos_repairs_payer_split.json,TH,REMOVED: ADDED COMPONENT TO screen_required_pos_repairs_payer,,,,Competitive Edge,Costs,screen_required_pos_repairs_payer_split,How would you like to split the cost of the government required repairs?,Please describe how you would like the cost split.,Repairs Split,required_pos_repairs_payer_split,text box,,,50/50,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
88e0b2d8-9146-4dec-b88e-97cd6d74371b,2780c41d-a295-4751-b3df-e184e16b94a8,screen_template_88e0b2d8-9146-4dec-b88e-97cd6d74371b_safety_features_payer.json,TH,NEW SCREEN: copied from screen_smoke_alarms_payer,"check code, needs new GUIDs for screen, JSON filename and all components",,"""scope"": {""occupancy_type_investment"": true}",Competitive Edge,Costs,screen_safety_features_payer,Government Required Safety Features,"Who will pay for the installation of approved safety devices, if required by law?",Safety Payer,safety_features_payer_split,selection,"Seller, Buyer, Both",boolean,Seller,Any / Any,Any / Any,,"IF occupancy_type_investment IS FALSE, SKIP","Typically required safety devices include fire extinguishers, sprinklers and hoses as well as pool & spa drain covers and anti-entrapment devices.",,,,,customer input,,,NA,RIPA,,,
111227fc-a9b7-4569-8e35-a0a2516d3047,4a94dcbc-55ac-45b9-9baa-165a9d0cf3d8,screen_template_111227fc-a9b7-4569-8e35-a0a2516d3047_escrow_fee_payer.json,TH,"replaced all code with Arturo example, included payer_split code",check code,null,"""scope"": {}",Competitive Edge,Costs,screen_escrow_fee_payer,Who will pay for the Escrow Agent's services?,This is typically split 50/50 between Both.,Escrow Payer,"escrow_fee_payer_seller, escrow_fee_payer_buyer, escrow_fee_payer_both",selection,"Seller, Buyer, Both",boolean,Both,All / Both,Both/ All,"IF escrow_fee_payer_both IS FALSE, THEN NEXT screen_owners_title_insurance_policy_payer",,,,,,,customer selection,,,text box,NA,Escrow Fees,What is Escrow? What are the different fees that buyer and seller pay for Escrow?  Who pays what? What are the processes and timelines for Escrow? Who chooses the Escrow company (seller?),
f8fe6828-ecb2-4cd5-98d6-e383a506784b,,screen_template_f8fe6828-ecb2-4cd5-98d6-e383a506784b_escrow_fee_payer_split.json,TH,REMOVED: ADDED COMPONENT TO screen_escrow_fee_payer,,,,Competitive Edge,Costs,screen_escrow_fee_payer_split,How would you like to split the cost of the Escrow Agents services?,Please describe how you would like the cost split.,Escrow Split,escrow_fee_payer_split,text box,,,50/50,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
c8d0b70e-2bab-457e-913b-d4f626b0a893,ef5c9132-9fbe-441a-83ba-4fc1bd7e2e80,screen_template_c8d0b70e-2bab-457e-913b-d4f626b0a893_escrow_company.json,TH,,,null,"""scope"": {}",Competitive Edge,Costs,screen_escrow_company,What is the name of the Escrow Agent Company?,"If you don't have an Escrow Company you'd like to use, you can skip this and fill it in later or let the seller choose.",Escrow Company,escrow_company,text box,,text,null,Any / Any,Any / Any,,,,,,,,customer input,,,text box,NA,,,
